"subNo"	"index"	"block"	"level"	"mean"	"periodicity"	"nEvents"	"answer"	"isCorrect"	"rt"	"s1"	"s2"	"s3"	"s4"	"s5"	"s6"	"s7"	"s8"	"s9"	"s10"	"s11"	"s12"	"s13"	"s14"	"s15"	"s16"	"s17"	"s18"	"s19"	"s20"	"t1"	"t2"	"t3"	"t4"	"t5"	"t6"	"t7"	"t8"	"t9"	"t10"	"t11"	"t12"	"t13"	"t14"	"t15"	"t16"	"t17"	"t18"	"t19"	"seqDuration"	"startInterval"	"trialDuration"	"pID"	"Trial"	"rtLog"	"right"	"left"
"15"	5	27	1	2	5.35	0	6	1	1	1.65	5.5124	-1.2704	5.7242	5.7133	10.4297	16.5616	3.7191	10.2335	6.5897	10.3918	3.3695	5.6729	3.631	-2.1455	3.1439	0.1885	-2.3078	11.923	9.1506	-0.2354	0.2585	0.3028	0.3847	0.333	0.2419	0.453	0.2387	0.3431	0.2033	0.4719	0.2573	0.3854	0.2021	0.3624	0.4801	0.3684	0.2277	0.5039	0.2992	6.3172	1.7312	3.3838	5	15	0.500775287912489	1	0
"16"	5	43	1	-4	-10.7	1	2	-1	1	0.648	-14.225	-6.8456	-12.3326	-10.0849	-9.2575	-0.834	-16.2461	-11.4198	-11.846	-15.3236	-6.4356	-4.8016	-9.8967	-11.2383	-11.3085	-8.917	-3.6707	-12.3739	-15.4375	-23.1685	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5982	2.249	5	16	-0.433864582629862	0	1
"17"	5	10	1	-1	-2.675	0	6	-1	1	1.889	2.1576	-1.3467	-1.3593	2.0133	-9.1839	-10.2631	0.5594	-11.0355	-0.0833	-4.7662	-0.229	0.9896	-2.1601	2.7646	1.106	-7.2765	-11.0829	3.3336	-7.5641	-0.4726	0.2592	0.4194	0.2806	0.3074	0.2624	0.4294	0.404	0.5164	0.2779	0.324	0.2096	0.3767	0.2465	0.4802	0.2324	0.2631	0.3974	0.3375	0.3009	6.3252	1.7272	3.6232	5	17	0.636047588519372	0	1
"18"	5	41	1	2	5.35	0	4	1	1	1.222	1.5102	1.2666	6.9408	12.7502	10.1694	10.8016	14.7922	6.2299	6.7461	8.2531	-1.858	-3.9876	8.7352	8.4295	-0.0746	0.0981	5.0342	4.6208	3.0782	2.3919	0.373	0.2112	0.4779	0.3637	0.4443	0.2237	0.3146	0.4474	0.244	0.2808	0.3576	0.5228	0.2738	0.2125	0.2794	0.2133	0.2413	0.4794	0.3568	6.3176	1.4925	2.723	5	18	0.200488860749404	1	0
"19"	5	61	1	1	2.675	1	10	1	1	3.278	-0.1362	7.1158	3.2358	9.6747	-5.0128	0.7023	0.8799	13.0215	-0.5406	1.5872	-0.5375	1.7741	9.3621	-1.3321	-1.8851	7.4663	2.0612	-6.2717	7.8469	5.2231	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4912	4.7785	5	19	1.18723348032164	1	0
"20"	5	47	1	1	2.675	1	10	1	1	3.148	0.779	-9.1326	10.1843	0.0202	2.4586	3.9913	-3.6574	-1.2488	10.8736	6.5931	-1.0054	7.8139	8.7871	-3.8748	1.887	2.8042	4.254	3.593	2.0335	4.9963	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6515	4.8153	5	20	1.14676733055516	1	0
"21"	5	56	1	4	10.7	0	15	1	1	4.747	6.8478	16.3417	16.5327	11.6285	11.222	4.77	13.5302	5.3863	6.0242	9.1149	4.2924	17.4687	10.1962	10.8594	13.8416	3.5976	15.056	5.1401	15.3068	18.5812	0.3772	0.5079	0.2237	0.2771	0.4143	0.2018	0.3037	0.2013	0.3741	0.3285	0.532	0.2067	0.3173	0.3631	0.5052	0.2937	0.2288	0.3962	0.269	6.3216	1.6806	6.4479	5	21	1.55751283956918	1	0
"22"	5	5	1	1	2.675	1	10	1	1	3.098	7.0058	-0.8032	-2.8712	11.3936	2.5452	4.5839	7.8568	6.7743	5.7729	1.2696	0.1556	4.0603	7.0848	-8.2607	-1.3994	1.1996	6.5402	6.5502	-5.0415	-1.7972	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4926	4.5983	5	22	1.13075674199468	1	0
"23"	5	12	1	1	2.675	0	20	1	1	6.584	7.0273	7.2105	-0.7886	1.5269	-2.2876	6.7074	2.5172	2.6413	0.0272	-8.6664	-0.5956	10.9505	6.2434	0.9556	4.3289	6.0832	10.1375	2.3682	0.8652	-5.2574	0.3945	0.3679	0.2621	0.2193	0.2851	0.2052	0.2729	0.3859	0.3345	0.2342	0.4641	0.227	0.4989	0.4282	0.2299	0.3836	0.4455	0.4746	0.2053	6.3187	1.6308	8.2182	5	23	1.88464246337477	1	0
"24"	5	51	1	-2	-5.35	0	4	-1	1	1.23	-7.2949	-5.5906	4.8534	0.328	0.0206	-1.1071	-2.8142	-9.2272	-10.1534	-11.1711	-9.3709	-11.1969	-5.4099	-6.6386	1.7234	-7.6215	-11.2325	-0.9492	-2.1942	-10.505	0.3729	0.2179	0.4607	0.2169	0.4537	0.2564	0.4394	0.27	0.4012	0.3152	0.3942	0.2959	0.3847	0.2221	0.4816	0.2054	0.3016	0.4383	0.2071	6.335	1.5111	2.7473	5	24	0.207014169384326	0	1
"25"	5	6	1	2	5.35	1	3	1	1	0.843	8.3625	8.932	-4.6189	-1.0791	11.0274	5.8616	3.3457	10.7449	1.5653	2.6088	12.7168	-2.4891	8.0833	3.0148	2.6458	3.4021	6.4419	3.7589	8.1225	14.1831	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4863	2.3269	5	25	-0.170788320980282	1	0
"26"	5	9	1	-2	-5.35	0	8	-1	1	2.765	-1.8299	-10.2891	7.969	-8.9423	0.8915	-9.1913	-6.0646	-6.6896	1.4489	-0.6679	-3.7326	-9.5702	-9.6819	-3.8891	-10.4788	-4.9672	-3.5401	-12.731	-6.7817	-8.3497	0.3245	0.3683	0.4881	0.4039	0.3638	0.2827	0.3652	0.2166	0.5312	0.3808	0.3228	0.2671	0.2377	0.2818	0.2015	0.3954	0.3661	0.2987	0.2295	6.3258	1.5109	4.2825	5	26	1.0170406349743	0	1
"27"	5	46	1	0	0	1	4	1	0	1.121	0.8397	0.4897	0.7788	-0.3328	5.0189	3.4075	-0.3876	-6.9998	4.1736	4.4997	-6.6193	-3.8446	-9.2145	3.1442	-2.2224	3.6	10.902	-3.2205	-6.943	1.8933	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4687	2.5882	5	27	0.114221144090023	1	0
"28"	5	21	1	4	10.7	1	4	1	1	1.036	11.4709	8.1122	8.6776	9.3467	9.926	21.0705	16.9765	16.2961	12.6142	8.0988	3.6926	7.0509	9.9352	13.9943	6.5616	1.2754	11.9981	4.8443	14.6539	16.1759	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.7003	2.7374	5	28	0.0353671438372913	1	0
"29"	5	33	1	1	2.675	1	16	1	1	5.246	0.8003	4.8505	2.9535	8.405	3.8667	-2.7182	0.1225	-0.1596	2.1144	-3.3757	1.174	2.7917	9.2044	8.5421	-9.0447	8.126	11.8851	4.8188	-1.1905	0.67	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5246	6.7805	5	29	1.65746588144468	1	0
"30"	5	20	1	2	5.35	1	3	1	1	0.835	5.092	13.5351	8.7258	10.5513	1.2725	7.965	5.9516	6.2348	7.4558	8.1003	12.4764	5.0855	7.9886	-4.0615	5.2726	2.4781	0.4362	-1.3393	-4.2064	9.8737	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4353	2.286	5	30	-0.180323554131282	1	0
"31"	5	26	1	1	2.675	0	9	1	1	2.583	-0.9592	10.3675	6.1496	0.3476	-2.8147	-1.6245	5.1555	4.0814	-1.0663	-1.5513	9.7116	6.8012	4.4511	-5.5719	3.4957	9.5865	-5.8557	5.4082	6.7651	1.8307	0.2838	0.3898	0.2248	0.4243	0.2149	0.4984	0.2309	0.3004	0.215	0.4305	0.3559	0.5191	0.2064	0.2946	0.2213	0.252	0.3547	0.5236	0.3851	6.3255	1.5586	4.1509	5	31	0.948951514113703	1	0
"32"	5	54	1	1	2.675	0	12	1	1	3.692	-1.3848	-4.9742	8.4631	-0.6564	9.7603	0.9445	-5.2896	4.1778	3.7729	10.6044	2.0704	2.101	2.1289	9.3699	-5.8535	2.9446	8.7346	1.6854	1.4209	2.3288	0.316	0.3993	0.3208	0.4657	0.2264	0.3768	0.3025	0.2621	0.2322	0.3351	0.2413	0.3702	0.4459	0.2254	0.3433	0.4294	0.273	0.3335	0.4229	6.322	1.5724	5.2763	5	32	1.30616831664061	1	0
"33"	5	49	1	4	10.7	1	3	1	1	0.672	10.9762	16.3129	9.6641	9.9502	12.3664	15.2713	3.703	11.8258	7.4908	10.6439	15.7864	5.1905	9.2794	0.4308	16.3452	1.5213	13.8852	19.0665	12.5898	11.1621	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4564	2.1398	5	33	-0.397496938458987	1	0
"34"	5	52	1	-1	-2.675	0	7	-1	1	2.479	-4.8803	1.2312	-5.4762	-5.3902	-11.9196	6.0697	-7.3129	-3.5875	-1.9165	-9.4442	5.5576	-2.222	0.5639	-0.5152	-1.088	-0.4446	-0.8634	-11.9123	3.7942	-4.8012	0.3416	0.3728	0.439	0.4016	0.2921	0.5312	0.4068	0.2497	0.3849	0.2878	0.2606	0.4963	0.208	0.2721	0.2086	0.2957	0.2658	0.3668	0.2484	6.3297	1.5775	4.0628	5	34	0.907855253053053	0	1
"35"	5	55	1	2	5.35	0	13	1	1	4.414	7.3248	-1.1322	3.3567	7.352	-0.4246	2.8693	3.5703	11.3949	1.6006	1.8571	8.8622	5.1166	2.4273	17.0258	11.571	2.1619	14.004	6.7634	1.7283	1.4256	0.4052	0.2644	0.2106	0.4358	0.2188	0.2563	0.3646	0.3915	0.3248	0.4943	0.2741	0.3647	0.4229	0.2451	0.2106	0.2893	0.3238	0.5163	0.3186	6.3315	1.6793	6.0984	5	35	1.48478130783454	1	0
"36"	5	50	1	-4	-10.7	0	6	-1	1	1.603	-7.0503	-17.146	-18.3439	-3.1021	-5.5619	-16.661	-9.3768	-14.3579	-12.7253	-4.2648	-13.3965	-7.2224	-14.8796	-10.4383	-16.7229	-14.3942	-3.2319	-10.7868	-7.1255	-6.9878	0.2891	0.419	0.2711	0.3202	0.2797	0.3054	0.4219	0.4954	0.2678	0.2145	0.5092	0.2844	0.2097	0.3979	0.3295	0.469	0.3358	0.2633	0.2342	6.3172	1.5297	3.1374	5	36	0.471876873627416	0	1
"37"	5	48	1	2	5.35	1	7	1	1	2.011	5.0082	-8.7887	6.9584	2.8505	2.2373	6.5742	7.4146	4.7079	-3.8787	6.6915	0.8062	9.8301	5.4531	5.1139	8.8398	12.5578	5.2571	12.0627	9.7189	7.6175	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5045	3.5282	5	37	0.698632110790515	1	0
"38"	5	3	1	-1	-2.675	1	4	-1	1	1.293	-2.8903	-10.5064	-1.0354	1.2765	-5.3061	-2.227	-9.1427	-5.794	5.2847	-7.7261	-2.8491	-1.6308	-9.7681	9.3965	3.6198	-4.2472	-2.9944	0.437	-5.6418	-1.0045	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4481	2.744	5	38	0.25696509978972	0	1
"39"	5	68	1	1	2.675	0	3	1	1	0.825	3.5972	5.2523	0.2792	5.6199	4.0816	6.2748	2.9278	8.4006	-3.2	6.6965	1.614	-1.2956	8.4454	0.2023	5.7357	8.4156	-6.4766	8.1671	-9.2151	-1.5224	0.2016	0.3096	0.4289	0.2457	0.3768	0.2738	0.2125	0.3619	0.4144	0.3068	0.2589	0.5296	0.2245	0.2734	0.5062	0.3766	0.311	0.4412	0.2753	6.3288	1.701	2.5263	5	39	-0.192371892647456	1	0
"40"	5	23	1	-2	-5.35	0	3	-1	1	0.818	-4.8585	-7.3919	-3.4099	-0.7777	-1.821	-3.3504	-1.4487	-1.8693	-6.9301	-3.0969	-12.8207	-0.364	-10.9987	2.1048	0.8415	-7.1194	-7.794	-15.9259	-12.8908	-6.8828	0.2024	0.375	0.2721	0.2046	0.4795	0.3753	0.2724	0.3782	0.2086	0.3438	0.2097	0.4037	0.4518	0.394	0.325	0.2731	0.4222	0.4626	0.273	6.3267	1.5916	2.4187	5	40	-0.20089294237939	0	1
"41"	5	67	1	0	0	0	11	-1	1	3.384	-0.5769	-3.4515	4.2857	0.7502	1.4852	2.2384	1.0809	-0.1085	-0.7023	-5.877	-4.8082	0.6919	10.849	-3.5305	-4.4264	4.1892	-2.9856	-3.1059	10.6849	-8.1326	0.2858	0.3827	0.4414	0.371	0.445	0.3228	0.2542	0.3775	0.2464	0.2056	0.2366	0.3095	0.454	0.2696	0.2419	0.3949	0.3444	0.2445	0.4931	6.321	1.5651	4.9513	5	41	1.21905844174398	0	1
"42"	5	18	1	0	0	1	2	1	1	0.656	3.435	-3.158	5.497	-10.7929	-3.7527	5.3823	-2.1969	9.3232	-4.8456	-3.2604	-3.7453	5.8489	4.6099	-3.0538	0.1082	3.5585	-0.4418	-3.568	-3.4437	4.7691	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6064	2.2739	5	42	-0.421594490038048	1	0
"43"	5	36	1	-4	-10.7	0	3	-1	1	0.662	-11.0056	-15.9597	-13.5039	-14.7883	-21.8628	-7.5367	-0.2276	-5.642	-11.7455	-12.9262	-17.1793	-10.5637	-5.6477	-12.5699	-9.1188	-12.7945	-7.357	-4.4843	-8.4931	-9.3283	0.2025	0.4518	0.3732	0.2517	0.2141	0.482	0.371	0.2243	0.3325	0.2647	0.3474	0.3878	0.2586	0.2888	0.3724	0.2067	0.4565	0.5132	0.3361	6.3351	1.4465	2.1296	5	43	-0.412489723045129	0	1
"44"	5	70	1	4	10.7	0	4	1	1	1.031	11.4684	4.628	12.9263	13.2406	13.7306	6.3889	3.5772	15.0766	19.7066	10.2984	9.1337	15.0846	18.8095	10.6065	6.4612	14.1959	2.7724	14.4747	8.4994	4.8395	0.4015	0.2633	0.2092	0.4177	0.3215	0.253	0.224	0.471	0.3335	0.2996	0.3288	0.4495	0.2785	0.3121	0.2665	0.4446	0.3502	0.3212	0.3839	6.3295	1.6232	2.6652	5	44	0.0305292050348228	1	0
"45"	5	31	1	-1	-2.675	1	2	-1	1	0.525	-7.4807	-6.376	-1.3149	-6.1248	2.0292	3.155	-0.9796	0.5422	5.6541	-5.6088	-0.8641	-1.8392	3.0823	-7.8	-0.2749	-7.9249	-16.2441	-1.6659	-0.5514	-3.9936	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4413	1.9754	5	45	-0.644357016390513	0	1
"46"	5	53	1	0	0	0	14	-1	0	4.395	0.815	-10.0692	5.9951	-2.8121	-5.1209	-7.4524	3.832	3.5098	-1.2535	-0.0904	-6.834	3.0056	1.8695	0.2535	-3.7624	5.3449	1.4551	11.2424	-0.9185	1.9502	0.2785	0.2044	0.2554	0.3156	0.3969	0.2457	0.2979	0.2594	0.5065	0.2296	0.3044	0.3716	0.3458	0.4206	0.4693	0.5118	0.2654	0.2962	0.3572	6.3323	1.6536	6.0629	5	46	1.48046753113714	0	1
"47"	5	17	1	-1	-2.675	1	12	-1	1	3.976	1.2533	-11.6213	-3.0963	-2.8376	-2.5583	4.2132	0.5191	-0.111	-9.6373	-6.0704	-4.9978	-4.6815	6.3756	3.2889	-11.6894	-7.1794	-3.3844	-3.9845	3.3045	-1.043	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4824	5.4765	5	47	1.38027628879433	0	1
"48"	5	11	1	0	0	0	7	1	1	2.372	-4.1077	4.3272	-4.3129	3.9637	-1.5514	2.4089	5.3012	4.2299	7.7551	-1.7873	-9.7274	-0.0658	6.2366	0.6072	-0.7408	1.8227	-7.7649	0.7311	2.1609	-8.1036	0.4257	0.519	0.2568	0.2273	0.4036	0.4552	0.2617	0.2161	0.5012	0.3562	0.2993	0.3796	0.2886	0.3414	0.2951	0.2594	0.3918	0.2012	0.2474	6.3267	1.5754	3.9561	5	48	0.863733481135479	1	0
"49"	5	8	1	-4	-10.7	0	12	-1	1	4.063	-10.3173	-6.7553	-5.4886	-3.8244	-16.0588	-7.3591	-11.8096	-0.609	-11.6824	-5.5501	-11.1918	-14.7867	-8.3743	-9.5964	-15.885	-8.0779	-16.9317	-17.3958	-12.9464	-18.815	0.2641	0.5027	0.3226	0.2253	0.3057	0.4663	0.2649	0.2196	0.245	0.3609	0.4411	0.4754	0.2585	0.4264	0.2151	0.2621	0.2088	0.3444	0.5244	6.3334	1.4662	5.5305	5	49	1.40192161700559	0	1
"50"	5	64	1	-4	-10.7	0	3	-1	1	0.776	-13.4108	-8.9748	-11.712	-11.2098	-8.9343	-15.7158	-13.7528	-11.5378	-15.385	-5.1452	-8.1724	-12.9458	-13.6215	-14.3418	-9.2306	-19.584	1.0984	-4.2098	-3.2326	-14.3251	0.322	0.2583	0.4762	0.3202	0.2898	0.4129	0.2348	0.3513	0.4232	0.2142	0.339	0.4316	0.3552	0.2621	0.3986	0.2412	0.4277	0.3057	0.2642	6.3281	1.46	2.2434	5	50	-0.253602758798918	0	1
"51"	5	57	1	-4	-10.7	1	6	-1	1	1.839	-7.2095	-14.4938	-13.9796	-6.543	-22.98	-10.4967	-10.7474	-9.7822	-10.328	-10.3328	-20.0505	-8.1094	-8.3368	-1.2831	-3.5451	-11.2871	-10.521	-12.0332	-14.3191	-7.7918	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5975	3.4397	5	51	0.609221945622184	0	1
"52"	5	25	1	0	0	0	5	1	0	1.597	-2.9819	0.4078	5.1327	-3.0479	7.6842	-6.7901	3.9978	6.4837	3.1339	-2.8176	5.8654	-6.8743	-5.3544	1.8946	-5.9142	5.699	1.4877	1.0454	-6.3907	-4.5685	0.242	0.418	0.376	0.2094	0.3767	0.2438	0.2905	0.5138	0.2078	0.2624	0.3562	0.4988	0.36	0.2268	0.4718	0.3157	0.4649	0.2938	0.2032	6.3314	1.4748	3.0805	5	52	0.468126869232875	1	0
"53"	5	35	1	4	10.7	1	3	1	1	0.831	9.6399	19.6776	3.5934	6.4666	12.0002	10.0225	14.9463	15.7908	9.2207	13.6412	8.0358	-1.1189	14.9251	10.5913	9.1652	11.2726	11.9721	4.7131	9.4026	19.6538	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6274	2.4647	5	53	-0.185125484126689	1	0
